feature,value,position,modification
event_mean,116.30076,-2,1
event_stdv,5.972942,-2,1
event_length,0.010204,-2,1
event_mean,116.1516,-1,1
event_stdv,5.45064,-1,1
event_length,0.004475,-1,1
event_mean,123.28705,0,1
event_stdv,10.087377,0,1
event_length,0.010346,0,1
event_mean,89.83762,1,1
event_stdv,2.268322,1,1
event_length,0.006868,1,1
event_mean,85.05,2,1
event_stdv,1.398,2,1
event_length,0.00398,2,1
event_mean,113.40846,-2,1
event_stdv,4.5182,-2,1
event_length,0.008585,-2,1
event_mean,116.3,-1,1
event_stdv,3.929,-1,1
event_length,0.00664,-1,1
event_mean,125.6854,0,1
event_stdv,7.209135,0,1
event_length,0.006509,0,1
event_mean,90.42,1,1
event_stdv,5.934,1,1
event_length,0.00332,1,1
event_mean,70.24,2,1
event_stdv,1.002,2,1
event_length,0.00299,2,1
event_mean,113.02637,-2,1
event_stdv,5.008863,-2,1
event_length,0.020118,-2,1
event_mean,116.46,-1,1
event_stdv,2.372,-1,1
event_length,0.00266,-1,1
event_mean,120.3769,0,1
event_stdv,7.945379,0,1
event_length,0.004152,0,1
event_mean,89.45073,1,1
event_stdv,2.349183,1,1
event_length,0.022972,1,1
event_mean,83.44,2,1
event_stdv,0.936,2,1
event_length,0.00365,2,1
event_mean,113.98049,-2,1
event_stdv,4.999451,-2,1
event_length,0.015708,-2,1
event_mean,114.4,-1,1
event_stdv,2.994,-1,1
event_length,0.00531,-1,1
event_mean,116.92,0,1
event_stdv,1.737,0,1
event_length,0.00332,0,1
event_mean,87.41818,1,1
event_stdv,1.891,1,1
event_length,0.009479,1,1
event_mean,83.66143,2,1
event_stdv,1.430143,2,1
event_length,0.005929,2,1
event_mean,116.03,-2,1
event_stdv,4.93,-2,1
event_length,0.00896,-2,1
event_mean,116.35526,-1,1
event_stdv,6.306737,-1,1
event_length,0.008057,-1,1
event_mean,120.56,0,1
event_stdv,3.484,0,1
event_length,0.00598,0,1
event_mean,89.88381,1,1
event_stdv,3.40181,1,1
event_length,0.003688,1,1
event_mean,75.07,2,1
event_stdv,1.928,2,1
event_length,0.00498,2,1
event_mean,115.29088,-2,1
event_stdv,4.52007,-2,1
event_length,0.004467,-2,1
event_mean,114.505455,-1,1
event_stdv,5.466582,-1,1
event_length,0.010218,-1,1
event_mean,117.92,0,1
event_stdv,5.771,0,1
event_length,0.00398,0,1
event_mean,87.06,1,1
event_stdv,2.158,1,1
event_length,0.00531,1,1
event_mean,83.53,2,1
event_stdv,1.49,2,1
event_length,0.0093,2,1
event_mean,115.53,-1,1
event_stdv,5.262,-1,1
event_length,0.00631,-1,1
event_mean,120.69,0,1
event_stdv,6.812,0,1
event_length,0.00664,0,1
event_mean,87.72,1,1
event_stdv,2.75,1,1
event_length,0.00332,1,1
event_mean,79.593025,2,1
event_stdv,1.317233,2,1
event_length,0.008837,2,1
event_mean,114.43716,-2,1
event_stdv,5.788178,-2,1
event_length,0.011619,-2,1
event_mean,116.4189,-1,1
event_stdv,4.896332,-1,1
event_length,0.021533,-1,1
event_mean,122.57,0,1
event_stdv,7.005,0,1
event_length,0.00465,0,1
event_mean,86.98,1,1
event_stdv,1.759,1,1
event_length,0.0073,1,1
event_mean,79.585556,2,1
event_stdv,1.411444,2,1
event_length,0.004536,2,1
event_mean,113.714745,-2,1
event_stdv,5.013696,-2,1
event_length,0.009977,-2,1
event_mean,117.32326,-1,1
event_stdv,2.475348,-1,1
event_length,0.005907,-1,1
event_mean,118.82,0,1
event_stdv,2.993,0,1
event_length,0.00432,0,1
event_mean,85.88,1,1
event_stdv,1.906,1,1
event_length,0.01162,1,1
event_mean,81.9525,2,1
event_stdv,1.454136,2,1
event_length,0.00617,2,1
event_mean,113.07615,-2,1
event_stdv,4.253393,-2,1
event_length,0.017584,-2,1
event_mean,122.07,-1,1
event_stdv,2.507,-1,1
event_length,0.00332,-1,1
event_mean,112.6,0,1
event_stdv,7.705,0,1
event_length,0.00266,0,1
event_mean,88.58,1,1
event_stdv,2.61,1,1
event_length,0.00432,1,1
event_mean,84.61,2,1
event_stdv,2.925,2,1
event_length,0.0083,2,1
event_mean,114.85769,-2,1
event_stdv,4.763256,-2,1
event_length,0.004931,-2,1
event_mean,114.41,-1,1
event_stdv,9.689,-1,1
event_length,0.01062,-1,1
event_mean,85.2,2,1
event_stdv,2.772,2,1
event_length,0.01594,2,1
event_mean,114.675,-2,1
event_stdv,6.501687,-2,1
event_length,0.005331,-2,1
event_mean,121.03,-1,1
event_stdv,4.147,-1,1
event_length,0.0073,-1,1
event_mean,116.26,0,1
event_stdv,15.31,0,1
event_length,0.0093,0,1
event_mean,86.54,1,1
event_stdv,3.287,1,1
event_length,0.01029,1,1
event_mean,77.301056,2,1
event_stdv,1.573737,2,1
event_length,0.01647,2,1
event_mean,115.73,-2,1
event_stdv,5.663,-2,1
event_length,0.00432,-2,1
event_mean,119.369484,-1,1
event_stdv,5.626949,-1,1
event_length,0.01122,-1,1
event_mean,123.37,0,1
event_stdv,8.167,0,1
event_length,0.01062,0,1
event_mean,94.37,1,1
event_stdv,5.842,1,1
event_length,0.00498,1,1
event_mean,84.72,2,1
event_stdv,1.697,2,1
event_length,0.00332,2,1
event_mean,114.33363,-2,1
event_stdv,4.578682,-2,1
event_length,0.003776,-2,1
event_mean,115.484375,-1,1
event_stdv,3.931844,-1,1
event_length,0.006992,-1,1
event_mean,123.01,0,1
event_stdv,4.822,0,1
event_length,0.01162,0,1
event_mean,86.93361,1,1
event_stdv,2.422542,1,1
event_length,0.006464,1,1
event_mean,80.53696,2,1
event_stdv,2.209522,2,1
event_length,0.009383,2,1
event_mean,115.94,-2,1
event_stdv,6.708,-2,1
event_length,0.00564,-2,1
event_mean,117.264,-1,1
event_stdv,4.2196,-1,1
event_length,0.006242,-1,1
event_mean,116.55,0,1
event_stdv,7.257,0,1
event_length,0.0073,0,1
event_mean,89.94,1,1
event_stdv,10.564,1,1
event_length,0.00432,1,1
event_mean,81.4,2,1
event_stdv,1.64,2,1
event_length,0.00631,2,1
event_mean,116.09333,-2,1
event_stdv,5.076048,-2,1
event_length,0.015379,-2,1
event_mean,117.78157,-1,1
event_stdv,3.657517,-1,1
event_length,0.025262,-1,1
event_mean,114.64,0,1
event_stdv,3.732,0,1
event_length,0.00232,0,1
event_mean,88.02237,1,1
event_stdv,3.96757,1,1
event_length,0.01608,1,1
event_mean,74.93,2,1
event_stdv,1.283,2,1
event_length,0.00664,2,1
event_mean,116.81,-2,1
event_stdv,4.935,-2,1
event_length,0.00996,-2,1
event_mean,117.48972,-1,1
event_stdv,5.828806,-1,1
event_length,0.012652,-1,1
event_mean,114.72,0,1
event_stdv,4.909,0,1
event_length,0.0083,0,1
event_mean,87.41,1,1
event_stdv,1.76925,1,1
event_length,0.009958,1,1
event_mean,81.07696,2,1
event_stdv,1.761435,2,1
event_length,0.003885,2,1
event_mean,115.60203,-2,1
event_stdv,6.097953,-2,1
event_length,0.008393,-2,1
event_mean,119.6,-1,1
event_stdv,10.602,-1,1
event_length,0.00332,-1,1
event_mean,125.38,0,1
event_stdv,8.769,0,1
event_length,0.01892,0,1
event_mean,89.586426,1,1
event_stdv,1.7265,1,1
event_length,0.005243,1,1
event_mean,85.06,2,1
event_stdv,1.295,2,1
event_length,0.00531,2,1
event_mean,120.55,-2,1
event_stdv,4.48,-2,1
event_length,0.00963,-2,1
event_mean,118.327896,-1,1
event_stdv,3.783368,-1,1
event_length,0.003368,-1,1
event_mean,126.123955,0,1
event_stdv,5.947312,0,1
event_length,0.005438,0,1
event_mean,87.908226,1,1
event_stdv,1.991709,1,1
event_length,0.00781,1,1
event_mean,76.73,2,1
event_stdv,1.25,2,1
event_length,0.00398,2,1
event_mean,116.45449,-2,1
event_stdv,4.425697,-2,1
event_length,0.00694,-2,1
event_mean,116.19,-1,1
event_stdv,2.614,-1,1
event_length,0.00996,-1,1
event_mean,108.66,0,1
event_stdv,9.217,0,1
event_length,0.00332,0,1
event_mean,86.59162,1,1
event_stdv,2.37773,1,1
event_length,0.004534,1,1
event_mean,83.35,2,1
event_stdv,1.304,2,1
event_length,0.00498,2,1
event_mean,124.87,-2,1
event_stdv,5.747,-2,1
event_length,0.00299,-2,1
event_mean,117.43031,-1,1
event_stdv,4.980281,-1,1
event_length,0.015026,-1,1
event_mean,127.109055,0,1
event_stdv,4.057208,0,1
event_length,0.011804,0,1
event_mean,89.85,1,1
event_stdv,2.792545,1,1
event_length,0.00368,1,1
event_mean,80.74,2,1
event_stdv,1.143,2,1
event_length,0.00531,2,1
event_mean,118.0,-2,1
event_stdv,4.600222,-2,1
event_length,0.003027,-2,1
event_mean,117.42105,-1,1
event_stdv,4.363077,-1,1
event_length,0.006532,-1,1
event_mean,117.96,0,1
event_stdv,4.314,0,1
event_length,0.00531,0,1
event_mean,87.26,1,1
event_stdv,2.316,1,1
event_length,0.00332,1,1
event_mean,83.04,2,1
event_stdv,2.101,2,1
event_length,0.00896,2,1
event_mean,116.02972,-2,1
event_stdv,4.440343,-2,1
event_length,0.00752,-2,1
event_mean,120.93873,-1,1
event_stdv,6.449036,-1,1
event_length,0.009618,-1,1
event_mean,118.05,0,1
event_stdv,10.071,0,1
event_length,0.00398,0,1
event_mean,88.638115,1,1
event_stdv,1.649509,1,1
event_length,0.006794,1,1
event_mean,81.07231,2,1
event_stdv,1.000346,2,1
event_length,0.002987,2,1
event_mean,118.78,-2,1
event_stdv,7.132,-2,1
event_length,0.01328,-2,1
event_mean,123.6,-1,1
event_stdv,3.926,-1,1
event_length,0.00996,-1,1
event_mean,120.183945,0,1
event_stdv,5.382954,0,1
event_length,0.006742,0,1
event_mean,90.58,1,1
event_stdv,2.693,1,1
event_length,0.00498,1,1
event_mean,82.42,2,1
event_stdv,1.795529,2,1
event_length,0.004079,2,1
event_mean,114.7003,-2,1
event_stdv,5.073131,-2,1
event_length,0.008178,-2,1
event_mean,118.02,-1,1
event_stdv,2.988333,-1,1
event_length,0.007503,-1,1
event_mean,111.2,0,1
event_stdv,9.813,0,1
event_length,0.01394,0,1
event_mean,88.13,1,1
event_stdv,1.647,1,1
event_length,0.00996,1,1
event_mean,79.24022,2,1
event_stdv,1.4514,2,1
event_length,0.005926,2,1
event_mean,114.5608,-2,1
event_stdv,5.646908,-2,1
event_length,0.023284,-2,1
event_mean,115.29723,-1,1
event_stdv,4.922106,-1,1
event_length,0.005219,-1,1
event_mean,114.81,0,1
event_stdv,6.367,0,1
event_length,0.01228,0,1
event_mean,87.64,1,1
event_stdv,2.04,1,1
event_length,0.0093,1,1
event_mean,81.71,2,1
event_stdv,2.241,2,1
event_length,0.0073,2,1
event_mean,113.03,-2,1
event_stdv,5.902,-2,1
event_length,0.00232,-2,1
event_mean,117.12365,-1,1
event_stdv,5.596618,-1,1
event_length,0.013558,-1,1
event_mean,123.89455,0,1
event_stdv,2.813818,0,1
event_length,0.006628,0,1
event_mean,90.32,1,1
event_stdv,3.099,1,1
event_length,0.00697,1,1
event_mean,81.97,2,1
event_stdv,1.483,2,1
event_length,0.00398,2,1
event_mean,113.81,-2,1
event_stdv,5.976,-2,1
event_length,0.04382,-2,1
event_mean,116.298,-1,1
event_stdv,3.309467,-1,1
event_length,0.002501,-1,1
event_mean,117.68,0,1
event_stdv,3.797,0,1
event_length,0.00631,0,1
event_mean,87.04,1,1
event_stdv,3.217,1,1
event_length,0.00797,1,1
event_mean,85.62,2,1
event_stdv,1.421,2,1
event_length,0.00498,2,1
event_mean,114.78357,-2,1
event_stdv,5.235033,-2,1
event_length,0.010598,-2,1
event_mean,117.27654,-1,1
event_stdv,3.270418,-1,1
event_length,0.010463,-1,1
event_mean,115.4,0,1
event_stdv,1.604,0,1
event_length,0.00332,0,1
event_mean,84.46,1,1
event_stdv,2.475,1,1
event_length,0.00697,1,1
event_mean,80.9,2,1
event_stdv,2.075,2,1
event_length,0.00299,2,1
event_mean,115.05,-2,1
event_stdv,6.362,-2,1
event_length,0.02789,-2,1
event_mean,115.657425,-1,1
event_stdv,4.249262,-1,1
event_length,0.012746,-1,1
event_mean,115.23,0,1
event_stdv,6.872,0,1
event_length,0.00697,0,1
event_mean,85.73,1,1
event_stdv,1.737,1,1
event_length,0.01494,1,1
event_mean,81.24344,2,1
event_stdv,1.409313,2,1
event_length,0.006992,2,1
event_mean,114.94,-2,1
event_stdv,3.183,-2,1
event_length,0.00232,-2,1
event_mean,117.383804,-1,1
event_stdv,6.039592,-1,1
event_length,0.009749,-1,1
event_mean,109.84,0,1
event_stdv,6.932,0,1
event_length,0.00232,0,1
event_mean,85.660286,1,1
event_stdv,3.834971,1,1
event_length,0.005815,1,1
event_mean,81.24,2,1
event_stdv,0.915,2,1
event_length,0.00332,2,1
event_mean,115.85171,-2,1
event_stdv,4.880636,-2,1
event_length,0.00491,-2,1
event_mean,116.99526,-1,1
event_stdv,3.737237,-1,1
event_length,0.008649,-1,1
event_mean,119.61,0,1
event_stdv,1.534,0,1
event_length,0.00266,0,1
event_mean,87.24676,1,1
event_stdv,1.993838,1,1
event_length,0.009994,1,1
event_mean,81.870445,2,1
event_stdv,1.591333,2,1
event_length,0.01057,2,1
event_mean,101.56635,-2,1
event_stdv,4.623365,-2,1
event_length,0.014126,-2,1
event_mean,113.80312,-1,1
event_stdv,3.326562,-1,1
event_length,0.002697,-1,1
event_mean,119.89289,0,1
event_stdv,5.893994,0,1
event_length,0.018154,0,1
event_mean,90.38,1,1
event_stdv,1.71,1,1
event_length,0.01129,1,1
event_mean,86.7,2,1
event_stdv,1.559,2,1
event_length,0.00664,2,1
event_mean,104.49,-2,1
event_stdv,4.651,-2,1
event_length,0.00697,-2,1
event_mean,118.5019,-1,1
event_stdv,5.839634,-1,1
event_length,0.011455,-1,1
event_mean,115.52,0,1
event_stdv,5.378,0,1
event_length,0.0073,0,1
event_mean,92.19,1,1
event_stdv,1.832,1,1
event_length,0.00863,1,1
event_mean,89.63,2,1
event_stdv,2.427,2,1
event_length,0.00465,2,1
event_mean,105.28,-2,1
event_stdv,5.035,-2,1
event_length,0.01062,-2,1
event_mean,116.83572,-1,1
event_stdv,7.20256,-1,1
event_length,0.009309,-1,1
event_mean,115.42,0,1
event_stdv,7.211,0,1
event_length,0.01195,0,1
event_mean,88.59783,1,1
event_stdv,1.846453,1,1
event_length,0.004552,1,1
event_mean,85.69,2,1
event_stdv,1.677,2,1
event_length,0.0083,2,1
event_mean,102.67,-2,1
event_stdv,4.554,-2,1
event_length,0.00432,-2,1
event_mean,121.78764,-1,1
event_stdv,5.616162,-1,1
event_length,0.012081,-1,1
event_mean,125.8165,0,1
event_stdv,4.92185,0,1
event_length,0.007237,0,1
event_mean,93.98,1,1
event_stdv,2.974,1,1
event_length,0.0073,1,1
event_mean,94.88,2,1
event_stdv,1.876,2,1
event_length,0.00398,2,1
event_mean,108.1,-2,1
event_stdv,3.413,-2,1
event_length,0.00432,-2,1
event_mean,117.958,-1,1
event_stdv,3.766714,-1,1
event_length,0.005664,-1,1
event_mean,117.26393,0,1
event_stdv,2.369344,0,1
event_length,0.008376,0,1
event_mean,91.75531,1,1
event_stdv,5.809594,1,1
event_length,0.006332,1,1
event_mean,86.51,2,1
event_stdv,2.046,2,1
event_length,0.00365,2,1
event_mean,119.57,-2,1
event_stdv,6.367,-2,1
event_length,0.00896,-2,1
event_mean,116.899254,-1,1
event_stdv,5.423564,-1,1
event_length,0.008345,-1,1
event_mean,113.48,0,1
event_stdv,10.611,0,1
event_length,0.00664,0,1
event_mean,92.23,1,1
event_stdv,3.064,1,1
event_length,0.00266,1,1
event_mean,88.31,2,1
event_stdv,2.218,2,1
event_length,0.0073,2,1
event_mean,109.35,-2,1
event_stdv,4.21,-2,1
event_length,0.01494,-2,1
event_mean,116.613235,-1,1
event_stdv,5.473759,-1,1
event_length,0.013603,-1,1
event_mean,118.01143,0,1
event_stdv,7.890805,0,1
event_length,0.016065,0,1
event_mean,90.724625,1,1
event_stdv,1.515682,1,1
event_length,0.007672,1,1
event_mean,87.46381,2,1
event_stdv,1.772095,2,1
event_length,0.00963,2,1
event_mean,104.00695,-2,1
event_stdv,6.255831,-2,1
event_length,0.006881,-2,1
event_mean,110.18,-1,1
event_stdv,7.711,-1,1
event_length,0.00531,-1,1
event_mean,117.06206,0,1
event_stdv,5.497617,0,1
event_length,0.010696,0,1
event_mean,89.44,2,1
event_stdv,6.089,2,1
event_length,0.00299,2,1
event_mean,104.28,-2,1
event_stdv,4.783,-2,1
event_length,0.00631,-2,1
event_mean,117.759445,-1,1
event_stdv,6.604667,-1,1
event_length,0.011846,-1,1
event_mean,115.5224,0,1
event_stdv,7.53192,0,1
event_length,0.012606,0,1
event_mean,89.62468,1,1
event_stdv,2.961596,1,1
event_length,0.005265,1,1
event_mean,86.6004,2,1
event_stdv,2.048956,2,1
event_length,0.014751,2,1
event_mean,104.44014,-2,1
event_stdv,4.703192,-2,1
event_length,0.007976,-2,1
event_mean,117.74625,-1,1
event_stdv,4.692175,-1,1
event_length,0.011477,-1,1
event_mean,118.65,0,1
event_stdv,4.634,0,1
event_length,0.01062,0,1
event_mean,90.08567,1,1
event_stdv,2.438893,1,1
event_length,0.01003,1,1
event_mean,85.73,2,1
event_stdv,2.344,2,1
event_length,0.01262,2,1
event_mean,102.45863,-2,1
event_stdv,4.305773,-2,1
event_length,0.00827,-2,1
event_mean,110.06,-1,1
event_stdv,2.187,-1,1
event_length,0.00232,-1,1
event_mean,120.32272,0,1
event_stdv,5.176667,0,1
event_length,0.015593,0,1
event_mean,92.83,1,1
event_stdv,2.688,1,1
event_length,0.00266,1,1
event_mean,96.47,2,1
event_stdv,1.842,2,1
event_length,0.01228,2,1
event_mean,98.01,-2,1
event_stdv,7.165,-2,1
event_length,0.00598,-2,1
event_mean,117.39,-1,1
event_stdv,4.839,-1,1
event_length,0.01992,-1,1
event_mean,119.58,0,1
event_stdv,1.741,0,1
event_length,0.00432,0,1
event_mean,89.283264,1,1
event_stdv,2.323543,1,1
event_length,0.005729,1,1
event_mean,87.44,2,1
event_stdv,1.701,2,1
event_length,0.00432,2,1
event_mean,98.565,-2,1
event_stdv,3.406167,-2,1
event_length,0.006198,-2,1
event_mean,122.55,-1,1
event_stdv,3.065,-1,1
event_length,0.00465,-1,1
event_mean,124.28134,0,1
event_stdv,4.581021,0,1
event_length,0.008677,0,1
event_mean,90.5,1,1
event_stdv,2.525,1,1
event_length,0.00797,1,1
event_mean,95.82,2,1
event_stdv,1.846,2,1
event_length,0.00332,2,1
event_mean,109.77,-2,1
event_stdv,4.309,-2,1
event_length,0.00631,-2,1
event_mean,118.700836,-1,1
event_stdv,3.683667,-1,1
event_length,0.006141,-1,1
event_mean,122.04114,0,1
event_stdv,3.158404,0,1
event_length,0.009394,0,1
event_mean,92.345314,1,1
event_stdv,2.686835,1,1
event_length,0.007357,1,1
event_mean,88.064735,2,1
event_stdv,1.879,2,1
event_length,0.003368,2,1
event_mean,102.64667,-2,1
event_stdv,4.1555,-2,1
event_length,0.005422,-2,1
event_mean,117.10053,-1,1
event_stdv,4.804513,-1,1
event_length,0.006562,-1,1
event_mean,115.69,0,1
event_stdv,1.632,0,1
event_length,0.00465,0,1
event_mean,90.648,1,1
event_stdv,4.504533,1,1
event_length,0.013156,1,1
event_mean,85.15,2,1
event_stdv,1.651,2,1
event_length,0.00365,2,1
event_mean,98.37226,-2,1
event_stdv,5.165113,-2,1
event_length,0.013142,-2,1
event_mean,120.61455,-1,1
event_stdv,5.467818,-1,1
event_length,0.005525,-1,1
event_mean,121.02,0,1
event_stdv,3.665,0,1
event_length,0.00598,0,1
event_mean,89.240906,1,1
event_stdv,1.840727,1,1
event_length,0.00368,1,1
event_mean,85.226,2,1
event_stdv,2.9692,2,1
event_length,0.007768,2,1
event_mean,97.03526,-2,1
event_stdv,5.061316,-2,1
event_length,0.006747,-2,1
event_mean,108.63,-1,1
event_stdv,6.027,-1,1
event_length,0.0083,-1,1
event_mean,124.36754,0,1
event_stdv,5.235689,0,1
event_length,0.00622,0,1
event_mean,92.86,1,1
event_stdv,3.348,1,1
event_length,0.00631,1,1
event_mean,86.73,2,1
event_stdv,3.617,2,1
event_length,0.00232,2,1
event_mean,118.67,-2,1
event_stdv,7.3,-2,1
event_length,0.00664,-2,1
event_mean,115.08,-1,1
event_stdv,3.481,-1,1
event_length,0.00232,-1,1
event_mean,120.98352,0,1
event_stdv,2.923636,0,1
event_length,0.008458,0,1
event_mean,91.12,1,1
event_stdv,3.644,1,1
event_length,0.01428,1,1
event_mean,91.45,2,1
event_stdv,1.704,2,1
event_length,0.00166,2,1
event_mean,104.53637,-2,1
event_stdv,4.354486,-2,1
event_length,0.04945,-2,1
event_mean,117.45906,-1,1
event_stdv,6.518171,-1,1
event_length,0.013702,-1,1
event_mean,117.47,0,1
event_stdv,4.954,0,1
event_length,0.02258,0,1
event_mean,90.04,1,1
event_stdv,2.654,1,1
event_length,0.00863,1,1
event_mean,87.79,2,1
event_stdv,2.557,2,1
event_length,0.0083,2,1
event_mean,106.79241,-2,1
event_stdv,4.518261,-2,1
event_length,0.019816,-2,1
event_mean,116.67918,-1,1
event_stdv,3.265356,-1,1
event_length,0.005242,-1,1
event_mean,122.483185,0,1
event_stdv,1.781545,0,1
event_length,0.003776,0,1
event_mean,90.66191,1,1
event_stdv,2.007632,1,1
event_length,0.007177,1,1
event_mean,86.2,2,1
event_stdv,2.339,2,1
event_length,0.00332,2,1
event_mean,119.667145,-1,1
event_stdv,5.612143,-1,1
event_length,0.011458,-1,1
event_mean,118.51,0,1
event_stdv,5.202,0,1
event_length,0.01129,0,1
event_mean,94.44,1,1
event_stdv,2.968,1,1
event_length,0.00863,1,1
event_mean,90.38,2,1
event_stdv,2.668,2,1
event_length,0.00232,2,1
event_mean,98.1961,-2,1
event_stdv,4.189877,-2,1
event_length,0.007859,-2,1
event_mean,116.55,-1,1
event_stdv,4.437,-1,1
event_length,0.00697,-1,1
event_mean,120.98368,0,1
event_stdv,4.383868,0,1
event_length,0.004738,0,1
event_mean,91.55,1,1
event_stdv,3.042,1,1
event_length,0.00365,1,1
event_mean,105.62,-2,1
event_stdv,4.17877,-2,1
event_length,0.006132,-2,1
event_mean,118.39,-1,1
event_stdv,6.985,-1,1
event_length,0.01859,-1,1
event_mean,120.71,0,1
event_stdv,2.299,0,1
event_length,0.00266,0,1
event_mean,91.96488,1,1
event_stdv,2.484186,1,1
event_length,0.003838,1,1
event_mean,88.35,2,1
event_stdv,1.94,2,1
event_length,0.01228,2,1
event_mean,95.38,-2,1
event_stdv,3.881,-2,1
event_length,0.00465,-2,1
event_mean,121.67,-1,1
event_stdv,5.395,-1,1
