feature,value,position,modification
event_mean,123.69417,-1,0
event_stdv,5.020931,-1,0
event_length,0.005783,-1,0
event_mean,100.955,0,0
event_stdv,1.645526,0,0
event_length,0.007942,0,0
event_mean,91.31281,1,0
event_stdv,3.877375,1,0
event_length,0.012657,1,0
event_mean,106.3,-2,0
event_stdv,2.296,-2,0
event_length,0.00465,-2,0
event_mean,120.0425,-1,0
event_stdv,8.4905,-1,0
event_length,0.005808,-1,0
event_mean,107.98,0,0
event_stdv,8.692,0,0
event_length,0.00631,0,0
event_mean,97.27,1,0
event_stdv,2.586,1,0
event_length,0.01162,1,0
event_mean,84.61,2,0
event_stdv,2.136,2,0
event_length,0.00332,2,0
event_mean,106.65,-2,0
event_stdv,3.099,-2,0
event_length,0.00365,-2,0
event_mean,120.887665,-1,0
event_stdv,8.712519,-1,0
event_length,0.007885,-1,0
event_mean,102.91,0,0
event_stdv,2.745,0,0
event_length,0.02125,0,0
event_mean,94.99,1,0
event_stdv,2.124,1,0
event_length,0.00365,1,0
event_mean,101.74,-2,0
event_stdv,3.2405,-2,0
event_length,0.00875,-2,0
event_mean,126.6,-1,0
event_stdv,5.028,-1,0
event_length,0.00531,-1,0
event_mean,99.1295,0,0
event_stdv,1.6002,0,0
event_length,0.009039,0,0
event_mean,94.05473,1,0
event_stdv,0.989368,1,0
event_length,0.003164,1,0
event_mean,88.35,2,0
event_stdv,1.146,2,0
event_length,0.01029,2,0
event_mean,102.86,-2,0
event_stdv,3.168,-2,0
event_length,0.00896,-2,0
event_mean,114.132225,-1,0
event_stdv,6.840333,-1,0
event_length,0.006049,-1,0
event_mean,100.69,0,0
event_stdv,3.718,0,0
event_length,0.00531,0,0
event_mean,94.06,1,0
event_stdv,1.963,1,0
event_length,0.0156,1,0
event_mean,87.82732,2,0
event_stdv,2.548073,2,0
event_length,0.005094,2,0
event_mean,108.76,-2,0
event_stdv,3.206,-2,0
event_length,0.00465,-2,0
event_mean,121.35,-1,0
event_stdv,8.899,-1,0
event_length,0.0083,-1,0
event_mean,98.9317,0,0
event_stdv,1.643698,0,0
event_length,0.00603,0,0
event_mean,94.87432,1,0
event_stdv,1.777455,1,0
event_length,0.008281,1,0
event_mean,91.69,2,0
event_stdv,0.739,2,0
event_length,0.00365,2,0
event_mean,104.319534,-2,0
event_stdv,3.457395,-2,0
event_length,0.008837,-2,0
event_mean,128.84521,-1,0
event_stdv,3.883913,-1,0
event_length,0.003885,-1,0
event_mean,101.09639,0,0
event_stdv,1.671279,0,0
event_length,0.005045,0,0
event_mean,93.96395,1,0
event_stdv,2.787419,1,0
event_length,0.007139,1,0
event_mean,89.8,2,0
event_stdv,3.678,2,0
event_length,0.00963,2,0
event_mean,103.98,-2,0
event_stdv,2.665,-2,0
event_length,0.00896,-2,0
event_mean,120.56372,-1,0
event_stdv,7.118163,-1,0
event_length,0.005846,-1,0
event_mean,98.456955,0,0
event_stdv,1.38263,0,0
event_length,0.009083,0,0
event_mean,95.981,1,0
event_stdv,1.565171,1,0
event_length,0.004506,1,0
event_mean,83.91169,2,0
event_stdv,3.255494,2,0
event_length,0.023298,2,0
event_mean,102.0,-2,0
event_stdv,4.624,-2,0
event_length,0.00598,-2,0
event_mean,123.15814,-1,0
event_stdv,7.896512,-1,0
event_length,0.005074,-1,0
event_mean,100.54,0,0
event_stdv,2.39,0,0
event_length,0.00232,0,0
event_mean,93.60495,1,0
event_stdv,3.591773,1,0
event_length,0.015048,1,0
event_mean,91.04,2,0
event_stdv,3.983,2,0
event_length,0.00797,2,0
event_mean,96.88,-2,0
event_stdv,5.606,-2,0
event_length,0.00531,-2,0
event_mean,124.56646,-1,0
event_stdv,6.444292,-1,0
event_length,0.006569,-1,0
event_mean,103.91722,0,0
event_stdv,2.217167,0,0
event_length,0.007155,0,0
event_mean,94.34564,1,0
event_stdv,1.368154,1,0
event_length,0.011069,1,0
event_mean,88.7,2,0
event_stdv,1.02,2,0
event_length,0.00232,2,0
event_mean,106.2,-2,0
event_stdv,4.045,-2,0
event_length,0.00598,-2,0
event_mean,129.33,-1,0
event_stdv,5.349,-1,0
event_length,0.00465,-1,0
event_mean,101.28,0,0
event_stdv,2.378,0,0
event_length,0.01195,0,0
event_mean,94.72,1,0
event_stdv,1.627,1,0
event_length,0.00432,1,0
event_mean,90.63,2,0
event_stdv,1.868,2,0
event_length,0.00232,2,0
event_mean,99.92121,-2,0
event_stdv,3.814452,-2,0
event_length,0.018182,-2,0
event_mean,120.85138,-1,0
event_stdv,9.072345,-1,0
event_length,0.005781,-1,0
event_mean,100.91,0,0
event_stdv,4.345,0,0
event_length,0.00996,0,0
event_mean,93.56,1,0
event_stdv,2.912,1,0
event_length,0.00797,1,0
event_mean,79.05,2,0
event_stdv,3.5615,2,0
event_length,0.022578,2,0
event_mean,106.84411,-2,0
event_stdv,3.326178,-2,0
event_length,0.012632,-2,0
event_mean,121.846,-1,0
event_stdv,8.191337,-1,0
event_length,0.009421,-1,0
event_mean,100.22462,0,0
event_stdv,2.86,0,0
event_length,0.004417,0,0
event_mean,95.47825,1,0
event_stdv,1.570375,1,0
event_length,0.005861,1,0
event_mean,90.3,2,0
event_stdv,1.567,2,0
event_length,0.00996,2,0
event_mean,98.29105,-2,0
event_stdv,7.606316,-2,0
event_length,0.007726,-2,0
event_mean,117.54,-1,0
event_stdv,6.083,-1,0
event_length,0.00531,-1,0
event_mean,99.53111,0,0
event_stdv,2.0385,0,0
event_length,0.008669,0,0
event_mean,93.90885,1,0
event_stdv,1.241839,1,0
event_length,0.012707,1,0
event_mean,87.63217,2,0
event_stdv,2.105478,2,0
event_length,0.0044,2,0
event_mean,107.89,-2,0
event_stdv,7.08,-2,0
event_length,0.00465,-2,0
event_mean,118.51515,-1,0
event_stdv,5.399273,-1,0
event_length,0.005606,-1,0
event_mean,102.83,0,0
event_stdv,2.283,0,0
event_length,0.00697,0,0
event_mean,93.941765,1,0
event_stdv,1.529206,1,0
event_length,0.006359,1,0
event_mean,86.34,2,0
event_stdv,1.183,2,0
event_length,0.00697,2,0
event_mean,122.583626,-1,0
event_stdv,4.076245,-1,0
event_length,0.008348,-1,0
event_mean,101.48138,0,0
event_stdv,3.750552,0,0
event_length,0.0146,0,0
event_mean,93.94532,1,0
event_stdv,2.796128,1,0
event_length,0.00583,1,0
event_mean,79.24,2,0
event_stdv,3.162,2,0
event_length,0.00232,2,0
event_mean,100.06805,-2,0
event_stdv,4.235931,-2,0
event_length,0.012244,-2,0
event_mean,124.04,-1,0
event_stdv,7.653,-1,0
event_length,0.00797,-1,0
event_mean,100.92378,0,0
event_stdv,2.988122,0,0
event_length,0.010724,0,0
event_mean,96.14,1,0
event_stdv,1.44,1,0
event_length,0.00232,1,0
event_mean,96.25,2,0
event_stdv,2.491,2,0
event_length,0.00697,2,0
event_mean,100.71,-2,0
event_stdv,4.271,-2,0
event_length,0.00365,-2,0
event_mean,124.27448,-1,0
event_stdv,6.59931,-1,0
event_length,0.011875,-1,0
event_mean,99.831665,0,0
event_stdv,2.340667,0,0
event_length,0.004096,0,0
event_mean,96.45,1,0
event_stdv,1.37,1,0
event_length,0.01394,1,0
event_mean,88.09,2,0
event_stdv,4.135,2,0
event_length,0.00598,2,0
event_mean,105.8034,-2,0
event_stdv,2.695,-2,0
event_length,0.007086,-2,0
event_mean,123.66682,-1,0
event_stdv,9.287614,-1,0
event_length,0.006381,-1,0
event_mean,100.02657,0,0
event_stdv,1.142546,0,0
event_length,0.007058,0,0
event_mean,94.38191,1,0
event_stdv,4.542176,1,0
event_length,0.006385,1,0
event_mean,90.42,2,0
event_stdv,2.599,2,0
event_length,0.00896,2,0
event_mean,105.92069,-2,0
event_stdv,3.22531,-2,0
event_length,0.005096,-2,0
event_mean,121.15,-1,0
event_stdv,6.436467,-1,0
event_length,0.005002,-1,0
event_mean,104.92,0,0
event_stdv,8.287,0,0
event_length,0.00332,0,0
event_mean,93.716194,1,0
event_stdv,2.562291,1,0
event_length,0.007611,1,0
event_mean,88.69,2,0
event_stdv,3.224,2,0
event_length,0.00232,2,0
event_mean,99.8,-2,0
event_stdv,8.983,-2,0
event_length,0.01262,-2,0
event_mean,123.01667,-1,0
event_stdv,5.513667,-1,0
event_length,0.003873,-1,0
event_mean,100.886375,0,0
event_stdv,1.512407,0,0
event_length,0.006467,0,0
event_mean,94.09333,1,0
event_stdv,3.007833,1,0
event_length,0.006141,1,0
event_mean,103.94909,-2,0
event_stdv,2.681545,-2,0
event_length,0.007546,-2,0
event_mean,123.28,-1,0
event_stdv,6.672,-1,0
event_length,0.00432,-1,0
event_mean,99.084465,0,0
event_stdv,3.033123,0,0
event_length,0.006002,0,0
event_mean,92.412445,1,0
event_stdv,2.85829,1,0
event_length,0.012427,1,0
event_mean,87.52,2,0
event_stdv,1.376,2,0
event_length,0.00332,2,0
event_mean,104.1632,-2,0
event_stdv,5.45272,-2,0
event_length,0.00421,-2,0
event_mean,121.06716,-1,0
event_stdv,5.625689,-1,0
event_length,0.010394,-1,0
event_mean,99.63862,0,0
event_stdv,1.588172,0,0
event_length,0.004953,0,0
event_mean,95.28558,1,0
event_stdv,1.430186,1,0
event_length,0.005937,1,0
event_mean,79.04,2,0
event_stdv,5.714,2,0
event_length,0.00232,2,0
event_mean,86.28,-2,0
event_stdv,7.75,-2,0
event_length,0.00664,-2,0
event_mean,119.04,-1,0
event_stdv,10.422,-1,0
event_length,0.01959,-1,0
event_mean,101.3119,0,0
event_stdv,2.337724,0,0
event_length,0.006925,0,0
event_mean,95.91812,1,0
event_stdv,1.233625,1,0
event_length,0.012378,1,0
event_mean,90.41,2,0
event_stdv,1.36,2,0
event_length,0.0093,2,0
event_mean,104.7,-2,0
event_stdv,4.209,-2,0
event_length,0.00564,-2,0
event_mean,121.4,-1,0
event_stdv,5.520898,-1,0
event_length,0.008018,-1,0
event_mean,102.31633,0,0
event_stdv,1.832735,0,0
event_length,0.008165,0,0
event_mean,95.67,1,0
event_stdv,0.741,1,0
event_length,0.00266,1,0
event_mean,100.24314,-2,0
event_stdv,10.418343,-2,0
event_length,0.016641,-2,0
event_mean,122.94,-1,0
event_stdv,9.329,-1,0
event_length,0.00631,-1,0
event_mean,101.75,0,0
event_stdv,2.896,0,0
event_length,0.00598,0,0
event_mean,98.01,1,0
event_stdv,1.554,1,0
event_length,0.00797,1,0
event_mean,95.12,2,0
event_stdv,1.235,2,0
event_length,0.00398,2,0
event_mean,99.416756,-2,0
event_stdv,3.467027,-2,0
event_length,0.010632,-2,0
event_mean,123.44667,-1,0
event_stdv,6.791667,-1,0
event_length,0.013283,-1,0
event_mean,100.24478,0,0
event_stdv,1.729717,0,0
event_length,0.004143,0,0
event_mean,94.552635,1,0
event_stdv,2.209387,1,0
event_length,0.005809,1,0
event_mean,84.1,2,0
event_stdv,14.8,2,0
event_length,0.0073,2,0
event_mean,105.18647,-2,0
event_stdv,3.563294,-2,0
event_length,0.004746,-2,0
event_mean,118.86,-1,0
event_stdv,10.888,-1,0
event_length,0.00697,-1,0
event_mean,101.92,0,0
event_stdv,2.398,0,0
event_length,0.00365,0,0
event_mean,94.17571,1,0
event_stdv,1.367306,1,0
event_length,0.005658,1,0
event_mean,87.933334,2,0
event_stdv,1.220389,2,0
event_length,0.003133,2,0
event_mean,97.193245,-2,0
event_stdv,3.857846,-2,0
event_length,0.009975,-2,0
event_mean,118.9,-1,0
event_stdv,2.486,-1,0
event_length,0.00398,-1,0
event_mean,99.68891,0,0
event_stdv,1.946818,0,0
event_length,0.004799,0,0
event_mean,95.31419,1,0
event_stdv,1.884339,1,0
event_length,0.006369,1,0
event_mean,81.68676,2,0
event_stdv,2.202622,2,0
event_length,0.006688,2,0
event_mean,105.40593,-2,0
event_stdv,3.142278,-2,0
event_length,0.006678,-2,0
event_mean,125.94,-1,0
event_stdv,5.500273,-1,0
event_length,0.003926,-1,0
event_mean,100.20941,0,0
event_stdv,1.602529,0,0
event_length,0.007225,0,0
event_mean,91.87451,1,0
event_stdv,4.112417,1,0
event_length,0.00882,1,0
event_mean,83.57,2,0
event_stdv,6.228,2,0
event_length,0.00332,2,0
event_mean,102.022,-2,0
event_stdv,3.4338,-2,0
event_length,0.006906,-2,0
event_mean,122.29929,-1,0
event_stdv,5.550035,-1,0
event_length,0.006389,-1,0
event_mean,100.7,0,0
event_stdv,2.719,0,0
event_length,0.00564,0,0
event_mean,94.009705,1,0
event_stdv,2.357353,1,0
event_length,0.005526,1,0
event_mean,82.39305,2,0
event_stdv,4.18858,2,0
event_length,0.017223,2,0
event_mean,102.19193,-2,0
event_stdv,2.890645,-2,0
event_length,0.006049,-2,0
event_mean,125.84383,-1,0
event_stdv,6.926676,-1,0
event_length,0.006349,-1,0
event_mean,105.12273,0,0
event_stdv,2.073636,0,0
event_length,0.00368,0,0
event_mean,94.118095,1,0
event_stdv,1.034917,1,0
event_length,0.003911,1,0
event_mean,105.63,-2,0
event_stdv,3.466,-2,0
event_length,0.00498,-2,0
event_mean,88.02,1,0
event_stdv,4.14,1,0
event_length,0.01228,1,0
event_mean,79.58894,2,0
event_stdv,1.555316,2,0
event_length,0.009486,2,0
event_mean,94.59,-2,0
event_stdv,2.451,-2,0
event_length,0.00631,-2,0
event_mean,112.64,-1,0
event_stdv,4.143,-1,0
event_length,0.00697,-1,0
event_mean,103.0,0,0
event_stdv,4.244,0,0
event_length,0.00664,0,0
event_mean,89.41804,1,0
event_stdv,1.802625,1,0
event_length,0.009596,1,0
event_mean,77.63473,2,0
event_stdv,1.184355,2,0
event_length,0.011286,2,0
event_mean,109.42,-2,0
event_stdv,5.192,-2,0
event_length,0.00697,-2,0
event_mean,126.98,-1,0
event_stdv,6.934,-1,0
event_length,0.00232,-1,0
event_mean,107.33,0,0
event_stdv,8.205,0,0
event_length,0.0073,0,0
event_mean,92.78,1,0
event_stdv,2.715,1,0
event_length,0.00332,1,0
event_mean,77.9388,2,0
event_stdv,1.07384,2,0
event_length,0.004157,2,0
event_mean,109.92,-2,0
event_stdv,2.968,-2,0
event_length,0.00266,-2,0
event_mean,106.91,-1,0
event_stdv,5.995,-1,0
event_length,0.01062,-1,0
event_mean,102.251305,0,0
event_stdv,2.248696,0,0
event_length,0.003822,0,0
event_mean,92.55,1,0
event_stdv,3.636,1,0
event_length,0.00432,1,0
event_mean,79.32692,2,0
event_stdv,1.105923,2,0
event_length,0.004675,2,0
event_mean,109.85,-2,0
event_stdv,1.909,-2,0
event_length,0.00432,-2,0
event_mean,115.05194,-1,0
event_stdv,7.505111,-1,0
event_length,0.004334,-1,0
event_mean,97.87,0,0
event_stdv,2.696,0,0
event_length,0.00963,0,0
event_mean,88.54,1,0
event_stdv,2.464,1,0
event_length,0.00432,1,0
event_mean,77.589905,2,0
event_stdv,1.175257,2,0
event_length,0.007459,2,0
event_mean,109.81,-2,0
event_stdv,1.304,-2,0
event_length,0.00232,-2,0
event_mean,124.49,-1,0
event_stdv,7.317,-1,0
event_length,0.00266,-1,0
event_mean,101.73109,0,0
event_stdv,2.494855,0,0
event_length,0.008484,0,0
event_mean,93.770386,1,0
event_stdv,1.820269,1,0
event_length,0.004723,1,0
event_mean,78.38,2,0
event_stdv,1.388,2,0
event_length,0.00432,2,0
event_mean,108.5,-2,0
event_stdv,3.817,-2,0
event_length,0.00531,-2,0
event_mean,120.47,-1,0
event_stdv,7.836,-1,0
event_length,0.00531,-1,0
event_mean,102.24,0,0
event_stdv,2.521,0,0
event_length,0.00598,0,0
event_mean,92.5775,1,0
event_stdv,3.449083,1,0
event_length,0.02025,1,0
event_mean,77.705864,2,0
event_stdv,0.842569,2,0
event_length,0.006527,2,0
event_mean,108.21,-2,0
event_stdv,2.875,-2,0
event_length,0.00531,-2,0
event_mean,115.7,-1,0
event_stdv,9.8,-1,0
event_length,0.00797,-1,0
event_mean,98.92,0,0
event_stdv,1.967,0,0
event_length,0.00299,0,0
event_mean,91.77,1,0
event_stdv,2.851,1,0
event_length,0.00432,1,0
event_mean,77.04,2,0
event_stdv,1.73,2,0
event_length,0.00797,2,0
event_mean,105.15952,-2,0
event_stdv,4.312571,-2,0
event_length,0.003688,-2,0
event_mean,124.18,-1,0
event_stdv,6.942,-1,0
event_length,0.00232,-1,0
event_mean,102.07,0,0
event_stdv,3.173,0,0
event_length,0.00498,0,0
event_mean,91.26,1,0
event_stdv,2.887,1,0
event_length,0.00299,1,0
event_mean,79.87334,2,0
event_stdv,2.497949,2,0
event_length,0.00913,2,0
event_mean,103.54,-2,0
event_stdv,2.895,-2,0
event_length,0.00797,-2,0
event_mean,121.19,-1,0
event_stdv,10.925,-1,0
event_length,0.00764,-1,0
event_mean,98.00783,0,0
event_stdv,2.241522,0,0
event_length,0.0057,0,0
event_mean,93.72112,1,0
event_stdv,1.986929,1,0
event_length,0.007866,1,0
event_mean,78.26091,2,0
event_stdv,1.389455,2,0
event_length,0.005606,2,0
event_mean,108.54,-2,0
event_stdv,4.887,-2,0
event_length,0.01793,-2,0
event_mean,100.09,0,0
event_stdv,1.456,0,0
event_length,0.00299,0,0
event_mean,91.45,1,0
event_stdv,2.639,1,0
event_length,0.00631,1,0
event_mean,77.59,2,0
event_stdv,1.274,2,0
event_length,0.00631,2,0
event_mean,101.52,-2,0
event_stdv,2.504,-2,0
event_length,0.00365,-2,0
event_mean,121.5,-1,0
event_stdv,4.348,-1,0
event_length,0.00232,-1,0
event_mean,101.70091,0,0
event_stdv,1.902818,0,0
event_length,0.00368,0,0
event_mean,93.16762,1,0
event_stdv,2.631714,1,0
event_length,0.007634,1,0
event_mean,78.6,2,0
event_stdv,1.281444,2,0
event_length,0.007562,2,0
event_mean,108.94667,-2,0
event_stdv,2.857556,-2,0
event_length,0.009776,-2,0
event_mean,118.111084,-1,0
event_stdv,8.342973,-1,0
event_length,0.004264,-1,0
event_mean,97.9,0,0
event_stdv,2.404,0,0
event_length,0.00764,0,0
event_mean,91.33546,1,0
event_stdv,1.520727,1,0
event_length,0.003776,1,0
event_mean,78.48,2,0
event_stdv,1.402,2,0
event_length,0.0073,2,0
event_mean,111.27,-2,0
event_stdv,5.438,-2,0
event_length,0.00598,-2,0
event_mean,126.22,-1,0
event_stdv,3.677,-1,0
event_length,0.00232,-1,0
event_mean,100.98286,0,0
event_stdv,3.845429,0,0
event_length,0.004126,0,0
event_mean,91.56,1,0
event_stdv,1.540188,1,0
event_length,0.002697,1,0
event_mean,76.868,2,0
event_stdv,1.29368,2,0
event_length,0.010546,2,0
event_mean,113.44,-2,0
event_stdv,2.942,-2,0
event_length,0.00598,-2,0
event_mean,119.09551,-1,0
event_stdv,6.864694,-1,0
event_length,0.007404,-1,0
event_mean,100.85522,0,0
event_stdv,1.117652,0,0
event_length,0.002557,0,0
event_mean,92.18,1,0
event_stdv,1.902,1,0
event_length,0.01262,1,0
event_mean,79.35,2,0
event_stdv,2.706,2,0
event_length,0.00531,2,0
event_mean,110.76,-2,0
event_stdv,4.587,-2,0
event_length,0.00365,-2,0
event_mean,125.07,-1,0
event_stdv,10.572,-1,0
event_length,0.01162,-1,0
event_mean,106.8,0,0
event_stdv,7.007,0,0
event_length,0.00531,0,0
event_mean,93.8517,1,0
event_stdv,2.377075,1,0
event_length,0.006772,1,0
event_mean,77.21167,2,0
event_stdv,1.279167,2,0
event_length,0.01151,2,0
event_mean,107.87,-2,0
event_stdv,3.153,-2,0
event_length,0.00398,-2,0
event_mean,120.10905,-1,0
event_stdv,8.759619,-1,0
event_length,0.003493,-1,0
event_mean,102.24,0,0
event_stdv,2.73,0,0
event_length,0.01195,0,0
event_mean,95.3,1,0
event_stdv,2.308,1,0
event_length,0.00432,1,0
event_mean,81.09353,2,0
event_stdv,1.395765,2,0
event_length,0.002908,2,0
event_mean,112.97,-2,0
event_stdv,3.665,-2,0
event_length,0.0176,-2,0
event_mean,118.83,-1,0
event_stdv,11.479,-1,0
event_length,0.00664,-1,0
event_mean,97.73,0,0
event_stdv,1.429,0,0
event_length,0.00232,0,0
event_mean,92.608696,1,0
event_stdv,1.482109,1,0
event_length,0.006336,1,0
event_mean,79.87,2,0
event_stdv,1.291,2,0
event_length,0.00664,2,0
event_mean,101.45,-2,0
event_stdv,7.479,-2,0
event_length,0.00631,-2,0
event_mean,119.18294,-1,0
event_stdv,6.873,-1,0
event_length,0.003064,-1,0
event_mean,98.6,0,0
event_stdv,1.808,0,0
event_length,0.00266,0,0
event_mean,90.86,1,0
event_stdv,3.057,1,0
event_length,0.00365,1,0
event_mean,78.32,2,0
event_stdv,2.178,2,0
event_length,0.00432,2,0
event_mean,107.9625,-2,0
event_stdv,7.407729,-2,0
event_length,0.011964,-2,0
event_mean,91.431625,1,0
event_stdv,2.325811,1,0
event_length,0.004534,1,0
event_mean,77.042694,2,0
event_stdv,1.264885,2,0
event_length,0.005783,2,0
event_mean,109.86,-2,0
event_stdv,2.509,-2,0
event_length,0.00465,-2,0
event_mean,120.62,-1,0
event_stdv,9.76,-1,0
event_length,0.00631,-1,0
event_mean,99.7,0,0
event_stdv,1.586974,0,0
event_length,0.004839,0,0
event_mean,94.45644,1,0
event_stdv,2.186533,1,0
event_length,0.0088,1,0
event_mean,79.45,2,0
event_stdv,1.413,2,0
event_length,0.00697,2,0
event_mean,106.47,-2,0
event_stdv,3.437,-2,0
event_length,0.00963,-2,0
event_mean,123.67,-1,0
event_stdv,8.377,-1,0
event_length,0.00232,-1,0
event_mean,98.56,0,0
event_stdv,2.46,0,0
event_length,0.00764,0,0
event_mean,93.26572,1,0
event_stdv,2.230286,1,0
event_length,0.010527,1,0
event_mean,83.89,2,0
event_stdv,1.715,2,0
event_length,0.0073,2,0
event_mean,108.77,-2,0
event_stdv,2.212,-2,0
event_length,0.00398,-2,0
event_mean,114.55,-1,0
event_stdv,10.295,-1,0
event_length,0.0093,-1,0
event_mean,95.78,0,0
event_stdv,3.086,0,0
event_length,0.00797,0,0
event_mean,84.99,1,0
event_stdv,2.572,1,0
event_length,0.00232,1,0
event_mean,75.775,2,0
event_stdv,1.157191,2,0
event_length,0.005489,2,0
event_mean,100.24,0,0
event_stdv,3.285,0,0
event_length,0.00465,0,0
event_mean,89.40667,1,0
event_stdv,2.278333,1,0
event_length,0.004427,1,0
event_mean,77.71923,2,0
event_stdv,1.379,2,0
event_length,0.004958,2,0
event_mean,105.51198,-2,0
event_stdv,4.153217,-2,0
event_length,0.009605,-2,0
event_mean,121.22,-1,0
event_stdv,8.388,-1,0
event_length,0.00764,-1,0
event_mean,102.27739,0,0
event_stdv,2.762826,0,0
event_length,0.007765,0,0
event_mean,93.32286,1,0
event_stdv,2.098964,1,0
